timestamp,sender,receiver
0.0,27,26
0.0,27,22
0.0,27,7
0.0,31,24
0.0,31,16
0.0,31,23
0.0,31,18
0.0,31,22
0.0,31,19
0.0,31,7
0.0,32,33
0.0,32,29
0.0,32,6
0.0,32,15
0.0,32,30
0.0,32,24
0.0,32,16
0.0,32,23
0.0,32,22
0.0,32,7
0.0,29,15
0.0,29,24
0.0,29,16
0.0,29,19
0.0,29,7
0.0,25,7
0.0,30,16
0.0,30,23
0.0,30,22
0.0,30,19
0.0,30,7
0.0,21,7
0.0,35,28
0.0,35,29
0.0,35,16
0.0,33,28
0.0,33,20
0.0,33,6
0.0,33,16
0.0,33,22
0.0,33,7
0.0,2,12
0.0,28,6
0.0,28,16
0.0,28,18
0.0,9,18
0.0,24,19
0.0,27,36
0.0,27,15
0.0,27,9
0.0,6,30
0.0,32,35
0.0,32,36
0.0,32,17
0.0,32,21
0.0,35,15
0.0,35,30
0.0,35,17
0.0,35,21
0.0,35,9
0.0,35,25
0.0,35,19
0.0,35,7
0.0,30,17
0.0,30,9
0.0,30,18
0.0,31,21
0.0,31,25
0.0,21,19
0.0,29,25
0.0,28,20
0.0,28,29
0.0,28,15
0.0,28,17
0.0,28,26
0.0,28,22
0.0,28,7
0.0,33,15
0.0,33,23
0.0,16,7
0.0,26,7
0.0,6,21
0.0,27,31
0.0,22,7
0.0,32,20
0.0,32,31
0.0,32,26
0.0,31,9
0.0,0,1
0.0,2,3
0.0,4,5
0.0,6,7
0.0,8,1
0.0,9,7
0.0,10,11
0.0,12,5
0.0,13,14
0.0,6,15
0.0,6,16
0.0,6,17
0.0,6,18
0.0,9,22
0.0,16,17
0.0,16,23
0.0,16,18
0.0,16,19
0.0,24,18
0.0,24,7
0.0,22,25
0.0,22,19
0.0,26,22
0.0,6,22
0.0,32,33
0.0,32,29
0.0,32,15
0.0,32,30
0.0,32,16
0.0,32,23
0.0,32,7
0.0,29,15
0.0,29,24
0.0,29,16
0.0,29,19
0.0,29,7
0.0,25,7
0.0,30,16
0.0,30,23
0.0,30,22
0.0,30,19
0.0,30,7
0.0,21,7
0.0,35,28
0.0,35,29
0.0,35,16
0.0,33,28
0.0,33,20
0.0,33,6
0.0,33,16
0.0,33,22
0.0,33,7
0.0,2,12
0.0,28,6
0.0,28,16
0.0,28,18
0.0,9,18
0.0,24,19
0.0,32,36
0.0,32,21
0.0,35,15
0.0,35,30
0.0,35,17
0.0,35,21
0.0,35,9
0.0,35,25
0.0,35,19
0.0,35,7
0.0,30,17
0.0,30,9
0.0,30,18
0.0,21,19
0.0,29,25
0.0,28,20
0.0,28,29
0.0,28,15
0.0,28,17
0.0,28,26
0.0,28,22
0.0,28,7
0.0,33,15
0.0,33,23
0.0,16,7
0.0,26,7
0.0,6,21
0.0,22,7
0.0,40,41
0.0,35,33
0.0,35,31
0.0,35,18
0.0,35,26
0.0,29,31
0.0,29,17
0.0,10,34
0.0,28,25
0.0,30,21
0.0,30,25
0.0,0,1
0.0,2,3
0.0,4,5
0.0,6,7
0.0,9,7
0.0,10,11
0.0,12,5
0.0,6,15
0.0,6,16
0.0,6,17
0.0,6,18
0.0,9,22
0.0,16,17
0.0,16,23
0.0,16,18
0.0,16,19
0.0,24,18
0.0,24,7
0.0,22,25
0.0,22,19
0.0,26,22
0.0,6,22
0.0,32,33
0.0,32,29
0.0,32,15
0.0,32,30
0.0,32,16
0.0,32,23
0.0,32,7
0.0,25,7
0.0,21,7
0.0,33,28
0.0,33,20
0.0,33,6
0.0,33,16
0.0,33,22
0.0,33,7
0.0,2,12
0.0,9,18
0.0,24,19
0.0,32,36
0.0,32,21
0.0,21,19
0.0,33,15
0.0,33,23
0.0,16,7
0.0,26,7
0.0,6,21
0.0,22,7
0.0,40,41
0.0,10,34
0.0,21,26
0.0,21,25
0.0,33,31
0.0,33,9
0.0,33,18
0.0,33,26
0.0,33,25
0.0,11,34
0.0,2,23
0.0,2,18
0.006965412095303578,0,1
0.006965412095303578,2,3
0.006965412095303578,4,5
0.006965412095303578,6,7
0.006965412095303578,9,7
0.006965412095303578,10,11
0.006965412095303578,12,5
0.006965412095303578,6,15
0.006965412095303578,6,16
0.006965412095303578,6,17
0.006965412095303578,6,18
0.006965412095303578,9,22
0.006965412095303578,16,17
0.006965412095303578,16,23
0.006965412095303578,16,18
0.006965412095303578,16,19
0.006965412095303578,24,18
0.006965412095303578,24,7
0.006965412095303578,22,25
0.006965412095303578,22,19
0.006965412095303578,26,22
0.006965412095303578,6,22
0.006965412095303578,32,33
0.006965412095303578,32,29
0.006965412095303578,32,15
0.006965412095303578,32,30
0.006965412095303578,32,16
0.006965412095303578,32,23
0.006965412095303578,32,7
0.006965412095303578,2,12
0.006965412095303578,9,18
0.006965412095303578,24,19
0.006965412095303578,32,36
0.006965412095303578,32,21
0.006965412095303578,16,7
0.006965412095303578,26,7
0.006965412095303578,6,21
0.006965412095303578,22,7
0.006965412095303578,40,41
0.006965412095303578,10,34
0.006965412095303578,11,34
0.006965412095303578,24,23
0.006965412095303578,6,26
0.006965412095303578,0,1
0.006965412095303578,2,3
0.006965412095303578,4,5
0.006965412095303578,6,7
0.006965412095303578,9,7
0.006965412095303578,10,11
0.006965412095303578,12,5
0.006965412095303578,9,22
0.006965412095303578,2,12
0.006965412095303578,9,18
0.006965412095303578,40,41
0.006965412095303578,10,34
0.006965412095303578,11,34
0.006965412095303578,0,1
0.006965412095303578,2,3
0.006965412095303578,4,5
0.006965412095303578,6,7
0.006965412095303578,9,7
0.006965412095303578,12,5
0.006965412095303578,2,12
0.006965412095303578,40,41
0.006965412095303578,11,34
0.006965412095303578,42,37
0.006965412095303578,0,1
0.006965412095303578,2,3
0.006965412095303578,4,5
0.006965412095303578,6,7
0.006965412095303578,9,7
0.006965412095303578,12,5
0.006965412095303578,2,12
0.006965412095303578,40,41
0.006965412095303578,11,34
0.006965412095303578,0,1
0.006965412095303578,2,3
0.006965412095303578,4,5
0.006965412095303578,6,7
0.006965412095303578,9,7
0.006965412095303578,12,5
0.006965412095303578,2,12
0.006965412095303578,40,41
0.006965412095303578,11,34
0.006965412095303578,0,1
0.006965412095303578,2,3
0.006965412095303578,4,5
0.006965412095303578,6,7
0.006965412095303578,9,7
0.006965412095303578,12,5
0.006965412095303578,2,12
0.006965412095303578,40,41
0.006965412095303578,11,34
0.006965412095303578,43,1
0.013930824190607156,0,1
0.013930824190607156,2,3
0.013930824190607156,4,5
0.013930824190607156,6,7
0.013930824190607156,9,7
0.013930824190607156,12,5
0.013930824190607156,2,12
0.013930824190607156,40,41
0.013930824190607156,44,45
0.013930824190607156,0,1
0.013930824190607156,2,3
0.013930824190607156,4,5
0.013930824190607156,6,7
0.013930824190607156,9,7
0.013930824190607156,12,5
0.013930824190607156,2,12
0.013930824190607156,40,41
0.013930824190607156,6,9
0.013930824190607156,0,1
0.013930824190607156,2,3
0.013930824190607156,4,5
0.013930824190607156,6,7
0.013930824190607156,9,7
0.013930824190607156,12,5
0.013930824190607156,2,12
0.013930824190607156,40,41
0.013930824190607156,6,9
0.013930824190607156,0,1
0.013930824190607156,2,3
0.013930824190607156,4,5
0.013930824190607156,6,7
0.013930824190607156,9,7
0.013930824190607156,12,5
0.013930824190607156,2,12
0.013930824190607156,40,41
0.013930824190607156,6,9
0.013930824190607156,0,1
0.013930824190607156,2,3
0.013930824190607156,4,5
0.013930824190607156,6,7
0.013930824190607156,9,7
0.013930824190607156,12,5
0.013930824190607156,2,12
0.013930824190607156,40,41
0.013930824190607156,6,9
0.013930824190607156,2,3
0.013930824190607156,4,5
0.013930824190607156,6,7
0.013930824190607156,9,7
0.013930824190607156,12,5
0.013930824190607156,2,12
0.013930824190607156,40,41
0.013930824190607156,6,9
0.020896236285910735,2,3
0.020896236285910735,4,5
0.020896236285910735,6,7
0.020896236285910735,9,7
0.020896236285910735,12,5
0.020896236285910735,2,12
0.020896236285910735,40,41
0.020896236285910735,6,9
0.020896236285910735,46,1
0.020896236285910735,2,7
0.020896236285910735,4,5
0.020896236285910735,6,7
0.020896236285910735,9,7
0.020896236285910735,12,5
0.020896236285910735,2,12
0.020896236285910735,40,41
0.020896236285910735,6,9
0.020896236285910735,2,7
0.020896236285910735,4,5
0.020896236285910735,6,7
0.020896236285910735,9,7
0.020896236285910735,12,5
0.020896236285910735,2,12
0.020896236285910735,40,41
0.020896236285910735,6,9
0.020896236285910735,2,7
0.020896236285910735,47,48
0.020896236285910735,4,5
0.020896236285910735,6,7
0.020896236285910735,9,7
0.020896236285910735,12,5
0.020896236285910735,2,12
0.020896236285910735,40,41
0.020896236285910735,6,9
0.020896236285910735,2,7
0.020896236285910735,47,48
0.020896236285910735,9,49
0.020896236285910735,9,50
0.020896236285910735,9,51
0.020896236285910735,9,52
0.020896236285910735,4,5
0.020896236285910735,6,7
0.020896236285910735,9,7
0.020896236285910735,12,5
0.020896236285910735,2,12
0.020896236285910735,40,41
0.020896236285910735,6,9
0.020896236285910735,47,48
0.020896236285910735,14,34
0.020896236285910735,4,5
0.020896236285910735,6,7
0.020896236285910735,9,7
0.020896236285910735,12,5
0.020896236285910735,2,12
0.020896236285910735,40,41
0.020896236285910735,6,9
0.020896236285910735,47,48
0.020896236285910735,14,34
0.020896236285910735,6,53
0.020896236285910735,6,54
0.020896236285910735,6,49
0.020896236285910735,6,50
0.020896236285910735,6,51
0.020896236285910735,6,52
0.020896236285910735,6,55
0.027861648381214313,4,5
0.027861648381214313,6,7
0.027861648381214313,9,7
0.027861648381214313,12,5
0.027861648381214313,2,12
0.027861648381214313,40,41
0.027861648381214313,6,9
0.027861648381214313,47,48
0.027861648381214313,14,34
0.027861648381214313,14,56
0.027861648381214313,14,6
0.027861648381214313,14,53
0.027861648381214313,14,54
0.027861648381214313,14,9
0.027861648381214313,14,49
0.027861648381214313,14,50
0.027861648381214313,14,51
0.027861648381214313,14,55
0.027861648381214313,51,7
0.027861648381214313,4,5
0.027861648381214313,6,7
0.027861648381214313,9,7
0.027861648381214313,12,5
0.027861648381214313,2,12
0.027861648381214313,40,41
0.027861648381214313,6,9
0.027861648381214313,47,48
0.027861648381214313,14,34
0.027861648381214313,14,6
0.027861648381214313,14,9
0.027861648381214313,14,51
0.027861648381214313,14,55
0.027861648381214313,57,14
0.027861648381214313,57,56
0.027861648381214313,57,6
0.027861648381214313,57,54
0.027861648381214313,57,9
0.027861648381214313,57,51
0.027861648381214313,57,7
0.027861648381214313,14,7
0.027861648381214313,4,5
0.027861648381214313,6,7
0.027861648381214313,9,7
0.027861648381214313,12,5
0.027861648381214313,40,41
0.027861648381214313,6,9
0.027861648381214313,47,48
0.027861648381214313,14,34
0.027861648381214313,14,6
0.027861648381214313,14,9
0.027861648381214313,14,7
0.027861648381214313,4,5
0.027861648381214313,6,7
0.027861648381214313,9,7
0.027861648381214313,12,5
0.027861648381214313,40,41
0.027861648381214313,6,9
0.027861648381214313,47,48
0.027861648381214313,14,34
0.027861648381214313,14,6
0.027861648381214313,14,9
0.027861648381214313,14,7
0.027861648381214313,4,5
0.027861648381214313,6,7
0.027861648381214313,9,7
0.027861648381214313,12,5
0.027861648381214313,40,41
0.027861648381214313,6,9
0.027861648381214313,47,48
0.027861648381214313,14,34
0.027861648381214313,14,6
0.027861648381214313,14,9
0.027861648381214313,14,7
0.027861648381214313,4,5
0.027861648381214313,6,7
0.027861648381214313,9,7
0.027861648381214313,12,5
0.027861648381214313,40,41
0.027861648381214313,6,9
0.027861648381214313,47,48
0.027861648381214313,14,34
0.027861648381214313,14,6
0.027861648381214313,14,9
0.027861648381214313,14,7
0.034827060476517895,4,5
0.034827060476517895,6,7
0.034827060476517895,9,7
0.034827060476517895,12,5
0.034827060476517895,40,41
0.034827060476517895,6,9
0.034827060476517895,47,48
0.034827060476517895,14,34
0.034827060476517895,14,6
0.034827060476517895,14,9
0.034827060476517895,14,7
0.034827060476517895,4,5
0.034827060476517895,6,7
0.034827060476517895,9,7
0.034827060476517895,12,5
0.034827060476517895,40,41
0.034827060476517895,6,9
0.034827060476517895,47,48
0.034827060476517895,14,34
0.034827060476517895,14,6
0.034827060476517895,14,9
0.034827060476517895,14,7
0.034827060476517895,4,12
0.034827060476517895,6,7
0.034827060476517895,9,7
0.034827060476517895,12,5
0.034827060476517895,40,41
0.034827060476517895,6,9
0.034827060476517895,47,48
0.034827060476517895,14,6
0.034827060476517895,14,9
0.034827060476517895,14,7
0.034827060476517895,6,58
0.034827060476517895,6,59
0.034827060476517895,6,34
0.034827060476517895,6,7
0.034827060476517895,9,7
0.034827060476517895,12,5
0.034827060476517895,40,41
0.034827060476517895,6,9
0.034827060476517895,47,48
0.034827060476517895,14,9
0.034827060476517895,6,58
0.034827060476517895,6,59
0.034827060476517895,6,34
0.034827060476517895,14,60
0.034827060476517895,6,7
0.034827060476517895,9,7
0.034827060476517895,12,5
0.034827060476517895,40,41
0.034827060476517895,6,9
0.034827060476517895,47,48
0.034827060476517895,14,9
0.034827060476517895,6,58
0.034827060476517895,6,59
0.034827060476517895,6,34
0.034827060476517895,6,7
0.034827060476517895,9,7
0.034827060476517895,12,5
0.034827060476517895,40,41
0.034827060476517895,6,9
0.034827060476517895,47,48
0.034827060476517895,14,9
0.034827060476517895,6,58
0.034827060476517895,6,59
0.034827060476517895,6,34
0.04179247257182147,6,7
0.04179247257182147,9,7
0.04179247257182147,12,5
0.04179247257182147,40,41
0.04179247257182147,6,9
0.04179247257182147,47,48
0.04179247257182147,14,9
0.04179247257182147,6,58
0.04179247257182147,6,59
0.04179247257182147,6,34
0.04179247257182147,60,6
0.04179247257182147,60,9
0.04179247257182147,60,7
0.04179247257182147,60,34
0.04179247257182147,59,7
0.04179247257182147,59,34
0.04179247257182147,6,7
0.04179247257182147,9,7
0.04179247257182147,12,5
0.04179247257182147,40,41
0.04179247257182147,6,9
0.04179247257182147,47,48
0.04179247257182147,14,9
0.04179247257182147,6,34
0.04179247257182147,61,60
0.04179247257182147,61,6
0.04179247257182147,61,59
0.04179247257182147,61,9
0.04179247257182147,61,7
0.04179247257182147,6,7
0.04179247257182147,9,7
0.04179247257182147,12,5
0.04179247257182147,40,41
0.04179247257182147,6,9
0.04179247257182147,47,48
0.04179247257182147,14,9
0.04179247257182147,6,34
0.04179247257182147,6,7
0.04179247257182147,9,7
0.04179247257182147,12,5
0.04179247257182147,40,41
0.04179247257182147,6,9
0.04179247257182147,47,48
0.04179247257182147,14,9
0.04179247257182147,6,34
0.04179247257182147,6,62
0.04179247257182147,6,63
0.04179247257182147,6,64
0.04179247257182147,6,65
0.04179247257182147,14,66
0.04179247257182147,14,65
0.04179247257182147,6,7
0.04179247257182147,9,7
0.04179247257182147,12,5
0.04179247257182147,40,41
0.04179247257182147,6,9
0.04179247257182147,47,48
0.04179247257182147,14,9
0.04179247257182147,6,34
0.04179247257182147,14,65
0.04179247257182147,6,7
0.04179247257182147,9,7
0.04179247257182147,12,5
0.04179247257182147,40,41
0.04179247257182147,6,9
0.04179247257182147,47,48
0.04179247257182147,14,9
0.04179247257182147,6,34
0.04179247257182147,14,65
0.04179247257182147,9,63
0.04179247257182147,9,64
0.04179247257182147,9,65
0.04179247257182147,14,63
0.04179247257182147,14,64
0.04875788466712505,6,7
0.04875788466712505,9,7
0.04875788466712505,12,5
0.04875788466712505,6,9
0.04875788466712505,47,48
0.04875788466712505,14,9
0.04875788466712505,6,34
0.04875788466712505,14,65
0.04875788466712505,14,67
0.04875788466712505,6,7
0.04875788466712505,9,7
0.04875788466712505,12,5
0.04875788466712505,47,48
0.04875788466712505,14,9
0.04875788466712505,14,6
0.04875788466712505,6,7
0.04875788466712505,9,7
0.04875788466712505,12,5
0.04875788466712505,47,48
0.04875788466712505,14,9
0.04875788466712505,14,6
0.04875788466712505,6,7
0.04875788466712505,9,7
0.04875788466712505,12,5
0.04875788466712505,47,48
0.04875788466712505,14,9
0.04875788466712505,14,6
0.04875788466712505,14,7
0.04875788466712505,6,7
0.04875788466712505,9,7
0.04875788466712505,12,5
0.04875788466712505,47,48
0.04875788466712505,14,9
0.04875788466712505,14,6
0.04875788466712505,14,7
0.04875788466712505,9,7
0.04875788466712505,12,5
0.04875788466712505,47,48
0.04875788466712505,14,9
0.04875788466712505,14,6
0.04875788466712505,14,7
0.055723296762428626,9,7
0.055723296762428626,12,5
0.055723296762428626,47,48
0.055723296762428626,14,9
0.055723296762428626,14,6
0.055723296762428626,14,7
0.055723296762428626,9,7
0.055723296762428626,12,5
0.055723296762428626,47,48
0.055723296762428626,14,9
0.055723296762428626,14,6
0.055723296762428626,14,7
0.055723296762428626,9,7
0.055723296762428626,14,9
0.055723296762428626,14,6
0.055723296762428626,14,7
0.055723296762428626,9,7
0.055723296762428626,14,9
0.055723296762428626,14,6
0.055723296762428626,14,7
0.055723296762428626,9,7
0.055723296762428626,14,9
0.055723296762428626,14,6
0.055723296762428626,14,7
0.055723296762428626,9,7
0.055723296762428626,14,9
0.055723296762428626,14,7
0.055723296762428626,44,13
0.06268870885773221,9,7
0.06268870885773221,14,9
0.06268870885773221,14,7
0.06268870885773221,9,7
0.06268870885773221,14,9
0.06268870885773221,14,7
0.06268870885773221,9,7
0.06268870885773221,14,9
0.06268870885773221,14,7
0.06268870885773221,14,34
0.06268870885773221,9,7
0.06268870885773221,14,7
0.06268870885773221,14,34
0.06268870885773221,9,7
0.06268870885773221,14,7
0.06268870885773221,14,34
0.06268870885773221,9,7
0.06268870885773221,14,7
0.06268870885773221,14,34
0.06965412095303579,9,7
0.06965412095303579,14,7
0.06965412095303579,14,34
0.06965412095303579,9,7
0.06965412095303579,14,7
0.06965412095303579,14,34
0.06965412095303579,9,7
0.06965412095303579,14,7
0.06965412095303579,14,34
0.06965412095303579,9,7
0.06965412095303579,14,7
0.06965412095303579,14,34
0.06965412095303579,9,7
0.06965412095303579,14,7
0.06965412095303579,14,34
0.06965412095303579,14,7
0.06965412095303579,14,34
0.07661953304833936,14,9
0.07661953304833936,14,7
0.07661953304833936,14,34
0.07661953304833936,14,9
0.07661953304833936,14,7
0.07661953304833936,14,34
0.07661953304833936,14,9
0.07661953304833936,14,7
0.07661953304833936,14,9
0.07661953304833936,14,7
0.07661953304833936,14,9
0.07661953304833936,14,7
0.08358494514364294,14,9
0.08358494514364294,14,7
0.08358494514364294,14,9
0.08358494514364294,14,7
0.08358494514364294,14,9
0.08358494514364294,14,7
0.08358494514364294,14,9
0.08358494514364294,14,7
0.08358494514364294,14,9
0.08358494514364294,14,7
0.09055035723894651,9,7
0.09055035723894651,9,7
0.09055035723894651,9,7
0.09055035723894651,8,45
0.09055035723894651,9,7
0.0975157693342501,9,7
0.0975157693342501,9,7
0.0975157693342501,9,7
0.0975157693342501,9,7
0.0975157693342501,9,7
0.0975157693342501,9,7
0.10448118142955368,9,7
0.10448118142955368,47,48
0.10448118142955368,9,7
0.10448118142955368,47,48
0.10448118142955368,9,7
0.10448118142955368,47,48
0.10448118142955368,9,7
0.10448118142955368,47,48
0.10448118142955368,9,7
0.10448118142955368,47,48
0.10448118142955368,9,7
